data:,excit,frq:,9.98e+0,harm:,1.88e-3,7.31e-4,1.32e-4,6.98e-4,1.33e-4,2.83e-4,7.6e-5,1.21e-4,2.04e-4,noise:,1.86e-4
data:,excit,frq:,7.92e+0,harm:,1.95e-3,8.66e-4,3.08e-4,5.49e-4,7.8e-5,2.79e-4,1.09e-4,1.91e-4,2.2e-4,noise:,8.22e-5
data:,excit,frq:,6.29e+0,harm:,1.2e-3,1.56e-3,8.99e-5,5.65e-4,2.99e-5,1.62e-4,1.65e-4,1.91e-4,1.53e-5,noise:,2.48e-4
data:,excit,frq:,5.0e+0,harm:,1.66e-3,1.38e-3,7.67e-5,5.08e-4,4.02e-5,2.74e-4,7.5e-5,2.72e-5,5.12e-4,noise:,1.19e-4
data:,excit,frq:,3.97e+0,harm:,1.43e-3,1.3e-3,1.74e-4,3.02e-4,5.85e-5,5.63e-5,3.15e-5,7.37e-5,1.64e-5,noise:,6.87e-4
data:,excit,frq:,3.15e+0,harm:,1.55e-3,9.02e-4,1.32e-4,1.22e-4,7.7e-5,2.93e-5,2.31e-5,4.47e-5,6.43e-5,noise:,2.07e-4
data:,excit,frq:,2.51e+0,harm:,1.76e-3,1.16e-3,1.62e-4,6.57e-5,2.02e-4,1.35e-4,4.54e-5,3.0e-5,6.75e-5,noise:,1.47e-4
data:,excit,frq:,1.99e+0,harm:,1.83e-3,9.1e-4,1.69e-4,3.11e-4,1.38e-4,1.66e-4,1.71e-4,1.6e-4,1.07e-4,noise:,1.27e-3
data:,excit,frq:,1.58e+0,harm:,1.66e-3,1.31e-3,2.99e-4,4.73e-4,2.83e-5,2.71e-4,1.18e-4,1.76e-4,9.08e-5,noise:,3.27e-4
data:,excit,frq:,1.26e+0,harm:,1.39e-3,8.63e-4,2.61e-4,2.53e-4,1.67e-4,1.3e-4,1.21e-4,1.43e-4,7.01e-5,noise:,9.29e-5
data:,excit,frq:,9.98e-1,harm:,1.61e-3,1.25e-3,8.55e-5,4.96e-4,4.78e-5,1.49e-4,4.88e-5,1.59e-4,1.28e-4,noise:,8.04e-5
data:,excit,frq:,7.92e-1,harm:,2.18e-3,5.56e-4,3.54e-4,1.97e-4,2.46e-4,1.92e-4,8.35e-5,1.75e-4,7.21e-5,noise:,3.44e-4
data:,excit,frq:,6.29e-1,harm:,2.08e-3,1.41e-3,2.0e-4,4.1e-4,2.25e-4,2.34e-4,1.09e-4,1.36e-4,6.7e-5,noise:,1.44e-3
data:,excit,frq:,5.0e-1,harm:,1.54e-3,1.16e-3,2.66e-4,3.08e-4,1.55e-4,4.3e-4,2.95e-4,1.08e-4,9.22e-5,noise:,3.07e-4
data:,excit,frq:,3.97e-1,harm:,1.82e-3,4.14e-4,4.83e-4,2.64e-4,2.01e-4,3.77e-4,1.0e-4,1.75e-4,4.17e-5,noise:,3.27e-4
data:,excit,frq:,3.15e-1,harm:,1.97e-3,1.47e-3,1.17e-4,3.87e-4,7.01e-5,1.26e-4,2.99e-4,2.02e-4,2.25e-4,noise:,1.61e-4
data:,excit,frq:,2.51e-1,harm:,1.19e-3,1.16e-3,7.98e-4,2.57e-4,3.46e-4,2.66e-4,2.44e-4,2.36e-4,9.4e-5,noise:,1.57e-3
data:,excit,frq:,1.99e-1,harm:,2.61e-3,8.85e-4,5.34e-4,4.98e-4,3.07e-4,5.51e-4,6.94e-5,3.16e-4,6.54e-5,noise:,4.51e-3
data:,excit,frq:,1.58e-1,harm:,2.73e-3,1.23e-3,8.11e-4,4.92e-4,1.42e-4,6.78e-4,1.04e-4,1.98e-4,1.91e-4,noise:,1.32e-3
data:,excit,frq:,1.26e-1,harm:,1.01e-3,1.07e-3,1.24e-3,2.71e-4,3.55e-4,4.56e-4,3.14e-4,2.58e-4,1.79e-4,noise:,9.57e-4
data:,excit,frq:,9.98e-2,harm:,2.08e-3,2.48e-3,6.39e-4,4.17e-4,7.72e-4,2.99e-4,7.35e-4,1.38e-4,2.2e-4,noise:,3.19e-3
data:,excit,frq:,7.92e-2,harm:,2.24e-3,8.64e-4,1.22e-3,1.67e-4,1.0e-3,5.72e-4,5.03e-4,4.31e-4,1.86e-4,noise:,6.04e-4
data:,excit,frq:,6.29e-2,harm:,1.79e-3,2.68e-3,1.68e-3,1.02e-3,1.03e-3,1.97e-4,8.93e-4,3.92e-4,4.67e-4,noise:,1.11e-3
data:,excit,frq:,5.0e-2,harm:,5.55e-3,2.24e-3,2.08e-3,1.34e-3,5.9e-4,1.13e-3,4.26e-4,1.7e-4,3.9e-4,noise:,1.15e-3

data:,response,frq:,2.0e+3,harm:,1.15e-2,2.35e-3,1.34e-3,1.16e-3,5.3e-4,7.34e-3,1.28e-3,7.83e-4,6.25e-4,noise:,8.95e-3
data:,response,frq:,1.61e+3,harm:,2.4e-3,3.21e-3,2.49e-3,1.54e-3,8.4e-4,1.37e-3,4.94e-4,5.2e-4,8.05e-4,noise:,3.1e-3
data:,response,frq:,1.3e+3,harm:,1.75e-3,1.37e-3,1.12e-3,5.88e-4,1.14e-3,2.27e-4,7.43e-4,6.57e-4,7.25e-4,noise:,4.57e-3
data:,response,frq:,1.05e+3,harm:,4.13e-3,2.52e-3,1.93e-3,9.98e-4,5.88e-4,1.59e-3,6.89e-4,5.84e-4,4.73e-4,noise:,4.18e-3
data:,response,frq:,8.46e+2,harm:,4.74e-3,3.76e-3,2.11e-3,1.68e-3,1.22e-3,1.05e-3,8.83e-4,9.0e-4,7.96e-4,noise:,3.47e-3
data:,response,frq:,6.82e+2,harm:,1.93e-3,1.04e-3,5.67e-4,8.15e-4,3.24e-4,4.42e-4,2.87e-4,1.97e-4,2.0e-4,noise:,7.22e-3
data:,response,frq:,5.5e+2,harm:,3.81e-3,2.33e-3,1.93e-3,1.04e-3,1.25e-3,1.01e-3,9.78e-4,7.82e-4,6.23e-4,noise:,3.75e-3
data:,response,frq:,4.43e+2,harm:,4.89e-3,3.52e-3,1.99e-3,1.87e-3,1.41e-3,1.31e-3,9.26e-4,9.59e-4,6.61e-4,noise:,3.85e-3
data:,response,frq:,3.57e+2,harm:,4.58e-3,2.82e-3,1.93e-3,2.13e-3,1.23e-3,1.1e-3,8.93e-4,6.43e-4,7.85e-4,noise:,1.99e-3
data:,response,frq:,2.88e+2,harm:,4.57e-3,6.15e-4,6.01e-4,5.73e-4,5.09e-4,3.9e-4,2.27e-4,2.02e-4,3.82e-4,noise:,3.34e-3
data:,response,frq:,2.32e+2,harm:,3.55e-3,2.77e-3,1.45e-3,9.59e-4,1.21e-3,1.17e-3,1.04e-3,8.47e-4,7.87e-4,noise:,5.19e-2
data:,response,frq:,1.87e+2,harm:,4.34e-3,6.62e-4,1.61e-3,2.91e-4,4.1e-4,3.74e-4,6.83e-5,1.73e-4,2.97e-4,noise:,2.02e-3
data:,response,frq:,1.51e+2,harm:,1.23e-3,6.98e-4,5.72e-4,9.41e-4,2.49e-4,2.09e-4,3.76e-3,3.31e-4,1.17e-4,noise:,1.57e-3
data:,response,frq:,1.22e+2,harm:,1.79e-3,4.37e-4,1.73e-4,2.75e-4,2.25e-4,9.7e-4,2.2e-4,5.28e-4,6.66e-3,noise:,1.59e-2
data:,response,frq:,9.83e+1,harm:,1.9e-3,5.59e-4,3.08e-4,2.08e-4,1.78e-4,2.32e-4,1.31e-4,1.16e-4,6.83e-5,noise:,1.13e-2
data:,response,frq:,7.92e+1,harm:,2.54e-3,2.53e-4,3.29e-4,3.72e-4,4.28e-4,2.88e-4,1.21e-4,1.24e-4,1.71e-4,noise:,2.37e-3
data:,response,frq:,6.29e+1,harm:,1.62e-3,2.95e-4,2.58e-3,3.63e-4,9.68e-5,7.31e-5,8.95e-5,1.7e-4,1.79e-4,noise:,1.89e-3
